# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-9.917281953561086e-07,0.0003108823029207989
4e-07,-0.0004,0.0004,0.0,0.0004,-8.000000000000001e-07,0.0004,-9.981112479301354e-07,0.00031711726037955495
8e-07,-0.0004,0.0004,0.0,0.0004,-8.000000000000001e-07,0.0004,-1.0042430951349764e-06,0.000323120865616413
1.2e-06,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-1.0101283083040612e-06,0.0003288969563702534
1.6e-06,-0.0008,0.0,0.0,0.0004,-8.000000000000001e-07,0.0004,-1.0157714587708202e-06,0.0003344493703799563
2e-06,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-1.0211771178686835e-06,0.00033978194538440194
2.4e-06,-0.0012000000000000001,0.0004,0.0,0.0004,-1.6000000000000001e-06,0.0004,-1.026349856931081e-06,0.0003448985191224706
2.8e-06,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-1.031294247291443e-06,0.0003498029293330425
3.2e-06,-0.0008,0.0008,0.0,0.0004,-1.6000000000000001e-06,0.0004,-1.0360148602831996e-06,0.00035449901375499783
3.6e-06,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-1.0405162672397805e-06,0.0003589906101272169
4e-06,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-1.0448030394946163e-06,0.00036328155618857986
4.4e-06,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-1.0488797483811367e-06,0.00036737568967796694
4.8e-06,-0.0008,0.0004,0.0,0.0004,-1.2000000000000002e-06,0.0004,-1.052750965232772e-06,0.00037127684833425845
5.199999999999999e-06,-0.0004,0.0004,0.0,0.0,-8.000000000000001e-07,0.0,-1.0564212613829526e-06,0.0003749888698963346
