# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 200000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.001536,0.000616,0.0,0.0004,-1.0760000000000002e-08,0.0004,-4.761289934203635e-09,0.0005417072955373557
4e-07,-0.001536,0.000616,0.0,0.0004,-1.0760000000000002e-08,0.0004,-4.853566949666021e-09,0.0005441198958010283
8e-07,-0.001536,0.000616,0.0,0.0008,-1.0760000000000002e-08,0.0008,-4.941125323743554e-09,0.0005464655976646294
1.2e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.02406251411066e-09,0.0005487445609523515
1.6e-06,0.0,0.001232,0.0,0.0004,-6.16e-09,0.0004,-5.102475978441761e-09,0.000550956945488387
2e-06,0.0,0.000616,0.0004,0.0008,-3.08e-09,0.0004,-5.17646317441128e-09,0.0005531029110969285
2.4e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.246121559693643e-09,0.0005551826176021684
2.8e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.311548591963271e-09,0.0005571962248282991
3.2e-06,0.0,0.000616,0.0,0.0008,-3.08e-09,0.0008,-5.372841728894589e-09,0.0005591438925995133
3.6e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.43009842816202e-09,0.0005610257807400033
4e-06,0.0,0.000616,0.0,0.0008,-3.08e-09,0.0008,-5.483416147439988e-09,0.0005628420490739617
4.4e-06,0.0,0.000616,0.0,0.0008,-3.08e-09,0.0008,-5.5328923444029165e-09,0.0005645928574255809
4.8e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.57862447672523e-09,0.0005662783656190534
5.199999999999999e-06,0.0,0.000616,0.0,0.0008,-3.08e-09,0.0008,-5.620710002081349e-09,0.0005678987334785718
5.6e-06,0.0,0.000616,0.0,0.0008,-3.08e-09,0.0008,-5.659246378145701e-09,0.0005694541208283284
6e-06,0.0,0.000616,0.0,0.0004,-3.08e-09,0.0004,-5.6943310625927065e-09,0.0005709446874925158
