# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,0.0,0.0,-0.0004,0.0,0.0,0.0004,2.7340196767117767e-07,0.00041467510894655754
4e-07,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,2.120485014982194e-07,0.0004067290022065509
8e-07,0.0,0.0,0.0,0.0004,0.0,0.0004,1.5327051820940155e-07,0.0003990859654431812
1.2e-06,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,9.702208827694611e-08,0.00039174113426178705
1.6e-06,0.0,-0.000616,0.0,0.0004,6.16e-07,0.0004,4.3257282173074896e-08,0.000384689644267707
2e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-8.069829629990079e-09,0.00037792663106627953
2.4e-06,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.7005176660027e-08,0.00037144723026284325
2.8e-06,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-1.035946884448139e-07,0.0003652465774627367
3.2e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-1.4788429451212886e-07,0.0003593198082712984
3.6e-06,0.0,-0.001232,-0.0004,0.0,1.232e-06,0.0004,-1.8991992438975007e-07,0.0003536620582938669
4e-06,0.0,-0.000616,-0.0004,0.0004,6.16e-07,0.0008,-2.2974750760545546e-07,0.00034826846313578075
4.4e-06,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-2.674129736870233e-07,0.0003431341584023785
4.8e-06,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-3.029622521622314e-07,0.0003382542796989986
5.199999999999999e-06,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-3.3644127255885817e-07,0.0003336239626309798
5.6e-06,0.0,-0.001232,-0.0004,0.0,1.232e-06,0.0004,-3.6789596440468156e-07,0.0003292383428036605
6e-06,0.0,0.0,0.0,0.0004,0.0,0.0004,-3.973722572274796e-07,0.0003250925558223792
6.4e-06,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-4.249160805550305e-07,0.00032118173729247455
6.799999999999999e-06,0.0,0.0,0.0,0.0004,0.0,0.0004,-4.5057336391511233e-07,0.00031750102281928507
7.2e-06,0.0,-0.000616,0.0,0.0,6.16e-07,0.0,-4.743900368355031e-07,0.00031404554800814927
7.6e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.964120288439809e-07,0.00031081044846440576
8e-06,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.166852694683238e-07,0.000307790859793393
8.4e-06,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-5.352556882363101e-07,0.0003049819176004496
8.8e-06,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-5.521692146757175e-07,0.000302378757490914
9.2e-06,-0.001536,-0.000616,0.0,0.0,-9.2e-07,0.0,-5.674717783143244e-07,0.00029997651507012493
9.6e-06,-0.001536,0.000616,-0.0004,0.0,-2.1520000000000003e-06,0.0004,-5.81209308679909e-07,0.00029777032594342084
9.999999999999999e-06,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-5.934277353002491e-07,0.0002957553257161402
1.0399999999999999e-05,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-6.041729877031229e-07,0.0002939266499936216
1.08e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-6.134909954163084e-07,0.00029227943438120364
1.12e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-6.21427687967584e-07,0.00029080881448422484
1.1599999999999999e-05,0.0,-0.000616,0.0,0.0,6.16e-07,0.0,-6.280289948847275e-07,0.0002895099259080237
1.2e-05,0.0,-0.001848,-0.0004,-0.0004,1.8480000000000001e-06,0.0,-6.333408456955169e-07,0.00028837790425793885
1.24e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-6.374091699277306e-07,0.00028740788513930874
1.28e-05,0.0,0.001232,0.0,0.0,-1.232e-06,0.0,-6.402798971091464e-07,0.00028659500415747195
1.3199999999999999e-05,-0.001536,0.000616,-0.0004,0.0,-2.1520000000000003e-06,0.0004,-6.419989567675427e-07,0.00028593439691776705
1.3599999999999999e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-6.426122784306973e-07,0.0002854211990255326
1.4e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-6.421657916263881e-07,0.000285050546086107
1.44e-05,-0.001536,0.000616,-0.0004,0.0,-2.1520000000000003e-06,0.0004,-6.407054258823936e-07,0.000284817573704829
1.4799999999999999e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-6.382771107264924e-07,0.00028471741748703705
1.52e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-6.349267756864614e-07,0.0002847452130380697
1.56e-05,0.0,-0.000616,0.0,0.0,6.16e-07,0.0,-6.307003502900793e-07,0.0002848960959632654
1.6e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-6.256437640651245e-07,0.00028516520186796287
1.64e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-6.198029465393739e-07,0.0002855476663575005
1.68e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-6.132238272406074e-07,0.00028603862503721693
1.7199999999999998e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-6.059523356966018e-07,0.00028663321351245067
1.76e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-5.980344014351352e-07,0.0002873265673885403
1.8e-05,-0.001536,-0.000616,0.0,0.0004,-9.2e-07,0.0004,-5.895159539839867e-07,0.00028811382227082434
1.84e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-5.804429228709331e-07,0.0002889901137646413
1.88e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-5.708612376237532e-07,0.00028995057747532974
1.92e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.608168277702246e-07,0.0002909903490082282
1.96e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-5.503556228381262e-07,0.0002921045639686753
1.9999999999999998e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-5.395235523551587e-07,0.00029328835796196807
2.0399999999999998e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-5.189998223122546e-07,0.00029334661621497785
2.0799999999999997e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.091203877668597e-07,0.00029363790748002664
2.12e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-4.91543476677695e-07,0.00029416223175711447
2.16e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.783182939652508e-07,0.0003005718047532481
2.2e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.550555172021409e-07,0.0003009854383496174
2.24e-05,-0.001536,-0.000616,0.0,0.0004,-9.2e-07,0.0004,-4.627399905038389e-07,0.0003016437566086276
2.28e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.824938260815686e-07,0.000302546759530279
2.3199999999999998e-05,-0.001536,0.000616,0.0,0.0,-2.1520000000000003e-06,0.0,-4.747923879765942e-07,0.0003036944471145711
2.3599999999999998e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.675432669479876e-07,0.00030508681936150447
2.4e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.276011523481838e-07,0.0003123760919780854
2.44e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.049626477210251e-07,0.0003255739166149162
2.48e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.221936679104204e-07,0.0003209179170343762
2.52e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.205484548454248e-07,0.0003278343368316948
2.56e-05,-0.001536,0.000616,0.0,0.0004,-2.1520000000000003e-06,0.0004,-4.2399100492567505e-07,0.0003344419878880616
2.6e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-3.903642480752374e-07,0.00033510030614707185
2.6399999999999998e-05,-0.001536,-0.001848,-0.0004,0.0,3.12e-07,0.0004,-3.652740031284163e-07,0.0003417021313781377
2.6799999999999998e-05,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-3.504878254815275e-07,0.0003361256514000436
2.7199999999999997e-05,0.0,0.002464,0.0,0.0,-2.464e-06,0.0,-3.2766394309329186e-07,0.00033649267839400517
2.76e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-3.2626038526178086e-07,0.0003365625882976169
2.8e-05,-0.001536,-0.001848,-0.0004,0.0,3.12e-07,0.0004,-3.2231315558735757e-07,0.0003363353811108788
2.84e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-3.2633896399344036e-07,0.0003420516808961963
2.88e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-3.5270918936548837e-07,0.00033558967547235385
2.9199999999999998e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-3.7017144821272983e-07,0.00033507117702056703
2.9599999999999998e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-3.7006607068468576e-07,0.00032860334577142366
2.9999999999999997e-05,0.0,-0.001232,-0.0004,0.0,1.232e-06,0.0004,-3.899380073929169e-07,0.00032806736984373385
3.04e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.2892585180842085e-07,0.0003278110335304909
3.0799999999999996e-05,0.0,0.000616,-0.0004,0.0,-6.16e-07,0.0004,-4.5827855018505047e-07,0.0003215937127692894
3.12e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-4.789649372703579e-07,0.0003212965956789396
3.1599999999999996e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-4.958974421713311e-07,0.00032691968225944155
3.2e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.845759527408361e-07,0.00032034116032957967
3.24e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-4.518746398911092e-07,0.000313442218008164
3.28e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-4.6320130265447147e-07,0.0003181040434140048
3.32e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-4.750697671708244e-07,0.00031055260865887993
3.36e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.018693558675542e-07,0.00031456194163101154
3.4e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-5.114415363865756e-07,0.00031259863850458273
3.4399999999999996e-05,0.001536,-0.001232,0.0,0.0004,2.768e-06,0.0004,-5.299263440906443e-07,0.0003109033233419987
3.48e-05,0.001536,0.000616,0.0,0.0,9.2e-07,0.0,-5.4527457405927e-07,0.00030947599614325954
3.52e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-5.217983157538311e-07,0.0003083166569083655
3.56e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-4.994723083958171e-07,0.00030742530563731613
3.6e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-4.903457569057178e-07,0.0003005613182677064
3.64e-05,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-4.983622556429691e-07,0.0002996058829183463
3.68e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-5.05224774904603e-07,0.00029890678388222924
3.7199999999999996e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-5.187495215540234e-07,0.000298464021159355
3.76e-05,0.0,-0.000616,0.0,0.0004,6.16e-07,0.0004,-4.849336118077136e-07,0.0002982775947497238
3.7999999999999995e-05,0.0,-0.000616,0.0,0.0004,6.16e-07,0.0004,-4.670356045312604e-07,0.00030399972036034223
3.84e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-4.747520732655114e-07,0.0003037492098724004
3.88e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-4.591420074045587e-07,0.00030376668734830324
3.92e-05,0.0,0.000616,-0.0004,0.0,-6.16e-07,0.0004,-4.4369541420155114e-07,0.0002978115287256457
3.96e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.2149338040594173e-07,0.0003034171378302447
3.9999999999999996e-05,-0.001536,-0.000616,0.0,0.0004,-9.2e-07,0.0004,-3.9249116367941886e-07,0.00030870232654328997
4.04e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-3.9483326196691725e-07,0.0003080265308083769
4.0799999999999996e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.123539421902768e-07,0.0003132825903949172
4.12e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.093652938108762e-07,0.00030634869312169585
4.1599999999999995e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-3.8767961456334284e-07,0.0003109988668769347
4.2e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-3.534820433499157e-07,0.00031535192354182397
4.24e-05,-0.001536,-0.001848,-0.0004,0.0,3.12e-07,0.0004,-3.384721540114695e-07,0.0003137672990599585
4.28e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-3.3775546098294343e-07,0.00031248561749374373
4.32e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-3.152740206058992e-07,0.00031150687884317984
4.3599999999999996e-05,0.0,0.000616,-0.0004,0.0,-6.16e-07,0.0004,-3.184638929911956e-07,0.0003045904590458613
4.4e-05,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-3.386206659500419e-07,0.0003036175462205983
4.4399999999999995e-05,-0.001536,-0.000616,0.0,0.0,-9.2e-07,0.0,-3.452519698571308e-07,0.0003029359246603842
4.48e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-3.5915616416005424e-07,0.0003025455943652187
4.52e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-3.707406313446351e-07,0.0003018581469797036
4.56e-05,0.0,0.000616,0.0,0.0,-6.16e-07,0.0,-3.6261449057521946e-07,0.0003065257982108455
4.6e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-3.875554778778297e-07,0.00031090798400223947
4.6399999999999996e-05,-0.001536,0.0,0.0,0.0,-1.536e-06,0.0,-4.142932662197669e-07,0.0003093641402974809
4.68e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-4.2183917809250654e-07,0.000308134891158975
4.7199999999999995e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-4.555364274290858e-07,0.00030097961252431647
4.76e-05,0.0,-0.000616,0.0,0.0,6.16e-07,0.0,-4.951082991793619e-07,0.00029353886844991006
4.8e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-5.139413281133207e-07,0.00029769384705456605
4.84e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.233631557329747e-07,0.00029591114451246736
4.88e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-5.255318774595159e-07,0.0002944313848860196
4.9199999999999997e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-5.352598871536877e-07,0.00029266615981982384
4.96e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.360624528471502e-07,0.000284374845251475
4.9999999999999996e-05,0.0,0.000616,0.0,0.0004,-6.16e-07,0.0004,-5.366439867286938e-07,0.00028202703765518167
5.04e-05,0.0,-0.001232,-0.0004,0.0,1.232e-06,0.0004,-5.255816300075862e-07,0.00027997052132393724
5.0799999999999995e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-5.211724123867955e-07,0.00027820529625774155
5.12e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-5.252286316009495e-07,0.00027673136245659464
5.16e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.290638190031844e-07,0.00027554871992049656
5.2e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-5.221792082120091e-07,0.0002746573686494472
5.24e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-5.045747992274237e-07,0.00027405730864344676
5.2799999999999996e-05,0.0,0.0,0.0,0.0,0.0,0.0,-4.793982854595457e-07,0.000273748539902495
5.32e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-5.107103020980983e-07,0.00027373106242659204
5.3599999999999995e-05,0.0,0.0,0.0,0.0,0.0,0.0,-5.230632422464804e-07,0.0002796570919227447
5.4e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-5.169519515057568e-07,0.00027964544027214277
5.4399999999999994e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-4.923764298759272e-07,0.00027993673153719155
5.48e-05,-0.001536,-0.000616,-0.0004,0.0,-9.2e-07,0.0004,-4.4183946938376874e-07,0.0002861831814248979
5.52e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.23594895411811e-07,0.00028026297775404617
5.5599999999999996e-05,-0.001536,0.0,0.0,0.0004,-1.536e-06,0.0004,-4.3548461253886175e-07,0.00028029793270585205
5.6e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-4.105235843972163e-07,0.00028063583057330864
5.6399999999999995e-05,0.0,0.0,0.0,0.0004,0.0,0.0004,-3.7797274096336295e-07,0.00028127667135641605
5.68e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-3.6707506867186344e-07,0.00027597983099276877
5.7199999999999994e-05,0.0,-0.001232,-0.0004,0.0,1.232e-06,0.0004,-3.595155942778233e-07,0.00028227871330818385
5.76e-05,0.0,0.001232,0.0,0.0004,-1.232e-06,0.0004,-3.4094088243770984e-07,0.00027639929041443906
5.8e-05,0.0,0.002464,0.0,0.0,-2.464e-06,0.0,-3.05103108369046e-07,0.0002821155901997565
5.8399999999999997e-05,-0.001536,-0.001232,-0.0004,0.0,-3.04e-07,0.0004,-2.6934841056917397e-07,0.00028754642454532626
5.88e-05,-0.001536,-0.001232,-0.0004,0.0,-3.04e-07,0.0004,-2.649291725288656e-07,0.00028705122939474335
5.9199999999999996e-05,-0.001536,0.0,-0.0004,0.0,-1.536e-06,0.0004,-2.5917698565969413e-07,0.00029252284451741984
5.96e-05,-0.001536,0.000616,0.0,0.0,-2.1520000000000003e-06,0.0,-2.7040682320655403e-07,0.0002920800817945457
5.9999999999999995e-05,-0.001536,0.000616,0.0,0.0,-2.1520000000000003e-06,0.0,-2.7728420997435606e-07,0.0002919635652885262
6.04e-05,0.0,-0.000616,-0.0004,0.0,6.16e-07,0.0004,-2.590375853118924e-07,0.0002921732949993613
6.08e-05,0.0,-0.001232,0.0,0.0,1.232e-06,0.0,-2.4888032880954455e-07,0.0002927092709270511
6.12e-05,0.0,0.0,-0.0004,0.0,0.0,0.0004,-2.6894619559039456e-07,0.00029357149307159556
6.159999999999999e-05,0.0,0.001232,0.0,0.0,-1.232e-06,0.0,-2.8173497738119317e-07,0.00029475996143299454
6.2e-05,-0.001536,0.000616,0.0,0.0,-2.1520000000000003e-06,0.0,-2.6511291905885854e-07,0.000290034051948843
