# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.0004,0.0004,0.0,0.0,-8.000000000000001e-07,0.0,-8.593189486325515e-07,8.321355265166703e-05
4e-07,-0.0004,0.0004,0.0,0.0,-8.000000000000001e-07,0.0,-8.547438325961489e-07,7.926401320885926e-05
8e-07,0.0,0.0004,0.0,0.0004,-4.0000000000000003e-07,0.0004,-8.503184819206781e-07,7.543626778440251e-05
1.2e-06,-0.0008,0.0,0.0,0.0,-8.000000000000001e-07,0.0,-8.460414649670012e-07,7.172875956111549e-05
1.6e-06,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-8.419113500959802e-07,6.813993172181695e-05
2e-06,-0.0012000000000000001,0.0,0.0,0.0,-1.2000000000000002e-06,0.0,-8.379267056684771e-07,6.46682274493256e-05
2.4e-06,-0.0016,0.0,0.0,0.0,-1.6000000000000001e-06,0.0,-8.34086100045354e-07,6.131208992646017e-05
2.8e-06,-0.0016,0.0,0.0,0.0,-1.6000000000000001e-06,0.0,-8.30388101587473e-07,5.8069962336039404e-05
3.2e-06,-0.0016,0.0,0.0,0.0,-1.6000000000000001e-06,0.0,-8.26831278655696e-07,5.494028786088202e-05
3.6e-06,-0.0008,0.0,0.0,0.0,-8.000000000000001e-07,0.0,-8.234141996108852e-07,5.192150968380676e-05
4e-06,0.0,0.0004,0.0,0.0004,-4.0000000000000003e-07,0.0004,-8.201354328139025e-07,4.901207098763236e-05
4.4e-06,0.0008,0.0004,0.0,0.0004,4.0000000000000003e-07,0.0004,-8.1699354662561e-07,4.621041495517754e-05
4.8e-06,0.0012000000000000001,0.0004,0.0,0.0,8.000000000000002e-07,0.0,-8.139871094068698e-07,4.351498476926102e-05
5.199999999999999e-06,0.0008,0.0004,0.0004,0.0004,4.0000000000000003e-07,0.0,-8.111146895185439e-07,4.0924223612701547e-05
5.6e-06,0.0,0.0004,0.0,0.0,-4.0000000000000003e-07,0.0,-8.083748553214943e-07,3.843657466831785e-05
6e-06,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-8.057661751765832e-07,3.6050481118928655e-05
6.4e-06,-0.0016,0.0,0.0,0.0,-1.6000000000000001e-06,0.0,-8.032872174446724e-07,3.37643861473527e-05
6.799999999999999e-06,-0.0016,0.0,0.0,0.0,-1.6000000000000001e-06,0.0,-8.009365504866241e-07,3.15767329364087e-05
7.2e-06,-0.0012000000000000001,0.0004,0.0,0.0,-1.6000000000000001e-06,0.0,-7.987127426633003e-07,2.94859646689154e-05
7.6e-06,-0.0004,0.0,0.0004,0.0,-4.0000000000000003e-07,-0.0004,-7.96614362335563e-07,2.7490524527691527e-05
8e-06,0.0,0.0,0.0,0.0,0.0,0.0,-7.946399778642744e-07,2.5588855695555808e-05
8.4e-06,0.0004,0.0004,0.0004,0.0004,0.0,0.0,-7.927881576102964e-07,2.3779401355326975e-05
8.8e-06,0.0,0.0008,0.0,0.0,-8.000000000000001e-07,0.0,-7.910574699344911e-07,2.206060468982377e-05
9.2e-06,-0.0004,0.0,0.0,0.0,-4.0000000000000003e-07,0.0,-7.894464831977205e-07,2.0430908881864903e-05
9.6e-06,-0.0008,0.0,0.0004,0.0004,-8.000000000000001e-07,0.0,-7.879537657608467e-07,1.888875711426912e-05
9.999999999999999e-06,-0.0012000000000000001,0.0,0.0,0.0,-1.2000000000000002e-06,0.0,-7.865778859847316e-07,1.7432592569855142e-05
1.0399999999999999e-05,-0.0012000000000000001,0.0,0.0,0.0,-1.2000000000000002e-06,0.0,-7.853174122302375e-07,1.6060858431441726e-05
1.08e-05,-0.0012000000000000001,0.0,0.0004,0.0004,-1.2000000000000002e-06,0.0,-7.841709128582263e-07,1.4771997881847559e-05
1.12e-05,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-7.8313695622956e-07,1.3564454103891406e-05
1.1599999999999999e-05,-0.0008,0.0,0.0,0.0,-8.000000000000001e-07,0.0,-7.822141107051007e-07,1.2436670280391968e-05
1.2e-05,-0.0004,0.0,0.0004,0.0,-4.0000000000000003e-07,-0.0004,-7.814009446457103e-07,1.1387089594168013e-05
1.24e-05,-0.0004,0.0,0.0,0.0,-4.0000000000000003e-07,0.0,-7.806960264122511e-07,1.041415522803824e-05
1.28e-05,-0.0004,0.0004,0.0004,0.0004,-8.000000000000001e-07,0.0,-7.80097924365585e-07,9.51631036482139e-06
1.3199999999999999e-05,-0.0004,0.0004,0.0,0.0004,-8.000000000000001e-07,0.0004,-7.796052068665741e-07,8.691998187336188e-06
1.3599999999999999e-05,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-7.792164422760804e-07,7.93966187840139e-06
1.4e-05,-0.0012000000000000001,0.0,0.0,0.0004,-1.2000000000000002e-06,0.0004,-7.789301989549658e-07,7.257744620835696e-06
1.44e-05,-0.0012000000000000001,0.0,0.0,0.0,-1.2000000000000002e-06,0.0,-7.787450452640927e-07,6.644689597457858e-06
1.4799999999999999e-05,-0.0012000000000000001,0.0008,0.0,0.0,-2e-06,0.0,-7.786595495643227e-07,6.0989399910865906e-06
1.52e-05,-0.0012000000000000001,0.0004,0.0004,0.0004,-1.6000000000000001e-06,0.0,-7.786722802165182e-07,5.618938984540634e-06
1.56e-05,-0.0012000000000000001,-0.0004,0.0,0.0,-8.000000000000002e-07,0.0,-7.787818055815412e-07,5.203129760638728e-06
1.6e-05,-0.0008,0.0,0.0,0.0,-8.000000000000001e-07,0.0,-7.789866940202535e-07,4.849955502199573e-06
1.64e-05,-0.0008,0.0,0.0,0.0004,-8.000000000000001e-07,0.0004,-7.792855138935174e-07,4.557859392041895e-06
1.68e-05,-0.0004,0.0008,0.0,0.0,-1.2000000000000002e-06,0.0,-7.796768335621949e-07,4.32528461298449e-06
