# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,0.0,-0.0024000000000000002,-0.0008,-0.0004,2.4000000000000003e-06,0.0004,9.267515505229758e-07,0.0002835791798658846
4e-07,-0.0004,-0.0012000000000000001,-0.0008,-0.0008,8.000000000000002e-07,0.0,9.052836220669046e-07,0.0002846070768830607
8e-07,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,8.848972593960198e-07,0.0002856893960713561
1.2e-06,-0.0008,-0.0016,-0.0008,-0.0004,8.000000000000001e-07,0.0004,8.655711464670433e-07,0.0002868241531102358
1.6e-06,-0.0008,-0.0016,-0.0008,-0.0004,8.000000000000001e-07,0.0004,8.472839672366971e-07,0.00028800936367916484
2e-06,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,8.300144056617031e-07,0.00028924304345760823
2.4e-06,-0.0008,-0.0016,-0.0008,-0.0008,8.000000000000001e-07,0.0,8.137411456987834e-07,0.0002905232081250311
2.8e-06,-0.0008,-0.0016,-0.0008,-0.0004,8.000000000000001e-07,0.0004,7.984428713046599e-07,0.0002918478733608984
3.2e-06,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,7.840982664360545e-07,0.0002932150548446752
3.6e-06,-0.0008,-0.0016,-0.0008,-0.0008,8.000000000000001e-07,0.0,7.706860150496891e-07,0.0002946227682558265
4e-06,-0.0008,-0.0024000000000000002,-0.0008,-0.0004,1.6000000000000004e-06,0.0004,7.58184801102286e-07,0.00029606902927381735
4.4e-06,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,7.465733085505669e-07,0.0002975518535781128
4.8e-06,-0.0004,-0.0004,-0.0008,-0.0004,0.0,0.0004,7.358302213512537e-07,0.00029906925684817793
5.199999999999999e-06,-0.0008,-0.0004,-0.0008,-0.0004,-4.0000000000000003e-07,0.0004,7.259342234610685e-07,0.0003006192547634777
5.6e-06,-0.0012000000000000001,-0.002,-0.0012000000000000001,-0.0008,8e-07,0.0004000000000000001,7.168639988367334e-07,0.0003021998630034772
6e-06,-0.0012000000000000001,-0.002,-0.0008,-0.0008,8e-07,0.0,7.0859823143497e-07,0.00030380909724764135
6.4e-06,-0.0012000000000000001,-0.0016,-0.0008,-0.0004,4e-07,0.0004,7.011156052125006e-07,0.00030544497317543535
6.799999999999999e-06,-0.0012000000000000001,-0.0004,-0.0008,-0.0008,-8.000000000000002e-07,0.0,6.94394804126047e-07,0.00030710550646632413
7.2e-06,-0.002,-0.0012000000000000001,-0.0008,-0.0004,-8e-07,0.0004,6.884145121323312e-07,0.00030878871279977276
7.6e-06,-0.0012000000000000001,-0.002,-0.0008,-0.0004,8e-07,0.0004,6.831534131880752e-07,0.0003104926078552462
8e-06,-0.0008,-0.002,-0.0012000000000000001,-0.0008,1.2000000000000002e-06,0.0004000000000000001,6.78590191250001e-07,0.0003122152073122096
8.4e-06,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,6.747035302748304e-07,0.000313954526850128
8.8e-06,0.0,-0.0008,-0.0008,-0.0004,8.000000000000001e-07,0.0004,6.714721142192855e-07,0.0003157085821484663
9.2e-06,0.0,-0.0008,-0.0008,-0.0008,8.000000000000001e-07,0.0,6.688746270400883e-07,0.0003174753888866897
9.6e-06,0.0,-0.0016,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,6.668897526939607e-07,0.00031925296274426307
9.999999999999999e-06,-0.0008,-0.0016,-0.0008,-0.0008,8.000000000000001e-07,0.0,6.654961751376246e-07,0.00032103931940065156
1.0399999999999999e-05,-0.0016,-0.0008,-0.0008,-0.0008,-8.000000000000001e-07,0.0,6.64672578327802e-07,0.00032283247453532017
1.08e-05,-0.0024000000000000002,-0.0012000000000000001,-0.0008,-0.0004,-1.2000000000000002e-06,0.0004,6.64397646221215e-07,0.0003246304438277339
1.12e-05,-0.002,-0.0016,-0.0012000000000000001,-0.0008,-4e-07,0.0004000000000000001,6.646500627745855e-07,0.0003264312429573579
1.1599999999999999e-05,-0.0016,-0.002,-0.0008,-0.0008,4e-07,0.0,6.654085119446354e-07,0.00032823288760365705
1.2e-05,-0.0004,-0.0016,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,6.666516776880866e-07,0.00033003339344609653
1.24e-05,0.0,-0.0028,-0.0012000000000000001,-0.0008,2.8e-06,0.0004000000000000001,6.683582439616612e-07,0.0003318307761641413
1.28e-05,0.0008,-0.0016,-0.0008,-0.0004,2.4000000000000003e-06,0.0004,6.705068947220812e-07,0.0003336230514372564
1.3199999999999999e-05,0.0004,0.0008,-0.0004,-0.0004,-4.0000000000000003e-07,0.0,6.730763139260686e-07,0.0003354082349449068
1.3599999999999999e-05,-0.0004,-0.0016,-0.0012000000000000001,-0.0008,1.2000000000000002e-06,0.0004000000000000001,6.760451855303451e-07,0.00033718434236655766
1.4e-05,-0.0004,-0.0032,-0.0008,-0.0004,2.8e-06,0.0004,6.793921934916328e-07,0.00033894938938167394
1.44e-05,-0.0008,-0.002,-0.0012000000000000001,-0.0008,1.2000000000000002e-06,0.0004000000000000001,6.830960217666538e-07,0.0003407013916697207
1.4799999999999999e-05,-0.0008,-0.0008,-0.0008,-0.0004,0.0,0.0004,6.8713535431213e-07,0.00034243836491016294
1.52e-05,-0.0012000000000000001,-0.0008,-0.0008,-0.0004,-4.000000000000001e-07,0.0004,6.914888750847832e-07,0.0003441583247824658
1.56e-05,-0.0008,-0.002,-0.0012000000000000001,-0.0004,1.2000000000000002e-06,0.0008000000000000001,6.961352680413354e-07,0.0003458592869660941
1.6e-05,-0.0004,-0.0024000000000000002,-0.0008,-0.0004,2e-06,0.0004,7.01053217138509e-07,0.00034753926714051317
1.64e-05,0.0,-0.0016,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,7.062214063330253e-07,0.0003491962809851878
1.68e-05,-0.0004,-0.0004,-0.0008,-0.0004,0.0,0.0004,7.11618519581607e-07,0.00035082834417958313
1.7199999999999998e-05,-0.0004,-0.0016,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,7.172232408409753e-07,0.0003524334724031642
1.76e-05,-0.0004,-0.002,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,7.230142540678526e-07,0.000354009681335396
1.8e-05,-0.0004,-0.002,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,7.289702432189609e-07,0.0003555549866557436
1.84e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.350698922510219e-07,0.000357067404043672
1.88e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,7.412918851207578e-07,0.0003585449491786463
1.92e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,7.476149057848904e-07,0.00035998563774013143
1.96e-05,-0.0008,-0.0016,-0.0008,-0.0004,8.000000000000001e-07,0.0004,7.54017638200142e-07,0.00036138748540759255
1.9999999999999998e-05,-0.0008,-0.0024000000000000002,-0.0012000000000000001,-0.0008,1.6000000000000004e-06,0.0004000000000000001,7.604787663231262e-07,0.00036274850786044313
2.0399999999999998e-05,-0.0012000000000000001,-0.0024000000000000002,-0.0012000000000000001,-0.0004,1.2000000000000002e-06,0.0008000000000000001,7.937500546169993e-07,0.000370567930579413
2.0799999999999997e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,8.096044555910751e-07,0.00036608087993260136
2.12e-05,-0.0008,-0.0004,-0.0008,-0.0004,-4.0000000000000003e-07,0.0004,8.181928872497736e-07,0.0003674091681012238
2.16e-05,-0.0008,-0.0016,-0.0008,-0.0004,8.000000000000001e-07,0.0004,8.427242724271229e-07,0.0003689005793782736
2.2e-05,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,8.538073224796994e-07,0.0003705551137637509
2.24e-05,-0.0008,-0.0016,-0.0008,-0.0008,8.000000000000001e-07,0.0,8.588827814819097e-07,0.0003723727712576553
2.28e-05,-0.0008,-0.0008,-0.0008,-0.0004,0.0,0.0004,8.528984937327472e-07,0.00036811292779758174
2.3199999999999998e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,8.30779000230002e-07,0.0003696567715023404
2.3599999999999998e-05,-0.0008,-0.0016,-0.0012000000000000001,-0.0008,8.000000000000001e-07,0.0004000000000000001,8.388722367381176e-07,0.0003770043023719311
2.4e-05,-0.0012000000000000001,-0.0016,-0.0008,-0.0004,4e-07,0.0004,8.685955974236965e-07,0.0003720337082251386
2.44e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0008,4.000000000000001e-07,0.0,8.685489908212886e-07,0.0003728668012431781
2.48e-05,-0.0012000000000000001,-0.0012000000000000001,-0.0008,-0.0008,0.0,0.0,8.648717298913129e-07,0.00037385136571904307
2.52e-05,-0.0012000000000000001,-0.002,-0.0008,-0.0004,8e-07,0.0004,8.61439153623978e-07,0.0003749874016527334
2.56e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0008,4.000000000000001e-07,0.0,8.558859769470876e-07,0.00037627490904424896
2.6e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,8.606817963348511e-07,0.00037771388789359004
2.6399999999999998e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,8.481655932582343e-07,0.0003730637141383511
2.6799999999999998e-05,-0.0008,-0.0016,-0.0012000000000000001,-0.0008,8.000000000000001e-07,0.0004000000000000001,8.251430968338378e-07,0.0003742055758973423
2.7199999999999997e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,8.016953151624703e-07,0.00036924663340115173
2.76e-05,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,7.760104165755277e-07,0.00037006807476858925
2.8e-05,-0.0008,0.0,-0.0008,-0.0004,-8.000000000000001e-07,0.0004,7.673520750132174e-07,0.0003710176842926483
2.84e-05,-0.0012000000000000001,-0.0028,-0.0012000000000000001,-0.0008,1.6e-06,0.0004000000000000001,7.655810241217211e-07,0.0003720954619733289
2.88e-05,-0.0008,-0.0028,-0.0012000000000000001,-0.0008,2e-06,0.0004000000000000001,7.588044241316255e-07,0.00036764919210362414
2.9199999999999998e-05,-0.0004,0.0,-0.0008,-0.0004,-4.0000000000000003e-07,0.0004,7.583150548063438e-07,0.00037521227850935093
2.9599999999999998e-05,-0.0012000000000000001,-0.0008,-0.0008,-0.0004,-4.000000000000001e-07,0.0004,7.578722920834694e-07,0.00037042228494688865
2.9999999999999997e-05,-0.0008,-0.0016,-0.0012000000000000001,-0.0008,8.000000000000001e-07,0.0004000000000000001,7.69957384087814e-07,0.00037140102359745254
3.04e-05,-0.0008,-0.0024000000000000002,-0.0012000000000000001,-0.0008,1.6000000000000004e-06,0.0004000000000000001,7.651557388747494e-07,0.0003662556546916307
3.0799999999999996e-05,0.0,-0.0024000000000000002,-0.0008,-0.0004,2.4000000000000003e-06,0.0004,7.247338326064587e-07,0.00036062674228582776
3.12e-05,0.0004,-0.0008,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,6.887640220331735e-07,0.00036074325879184734
3.1599999999999996e-05,0.0008,-0.0008,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,6.797852600793095e-07,0.00036095298850268243
3.2e-05,0.0008,-0.0016,-0.0008,-0.0004,2.4000000000000003e-06,0.0004,6.745886239108389e-07,0.00035501530735592785
3.24e-05,0.0004,-0.0016,-0.0012000000000000001,-0.0008,2e-06,0.0004000000000000001,6.805915543009644e-07,0.0003548114034703936
3.28e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.114754193864977e-07,0.0003546890611390731
3.32e-05,-0.0012000000000000001,-0.0012000000000000001,-0.0008,-0.0004,0.0,0.0004,7.328084264736112e-07,0.0003546482803619664
3.36e-05,-0.0016,-0.0012000000000000001,-0.0008,-0.0008,-4e-07,0.0,7.071934377902804e-07,0.0003541006527836746
3.4e-05,-0.0012000000000000001,-0.0016,-0.0008,-0.0004,4e-07,0.0004,6.997002612881654e-07,0.000353046178404198
3.4399999999999996e-05,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,7.132592870936564e-07,0.000352073265578935
3.48e-05,-0.0004,-0.0024000000000000002,-0.0008,-0.0004,2e-06,0.0004,7.122152991997216e-07,0.00035118191430788575
3.52e-05,0.0,-0.0012000000000000001,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,6.998552282411713e-07,0.00035037212459105015
3.56e-05,0.0004,-0.0004,-0.0008,-0.0004,8.000000000000001e-07,0.0004,7.032283810904364e-07,0.00034964389642842803
3.6e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.279869734545234e-07,0.0003608900695894319
3.64e-05,-0.0004,-0.0028,-0.0008,-0.0004,2.4e-06,0.0004,7.640499972326244e-07,0.00036600048354344796
3.68e-05,-0.0008,-0.002,-0.0012000000000000001,-0.0008,1.2000000000000002e-06,0.0004000000000000001,7.882900911449246e-07,0.0003649867899410781
3.7199999999999996e-05,-0.0012000000000000001,-0.0008,-0.0008,-0.0004,-4.000000000000001e-07,0.0004,7.820319896066166e-07,0.00036408961284472777
3.76e-05,-0.0016,-0.0008,-0.0008,-0.0004,-8.000000000000001e-07,0.0004,7.758787529237256e-07,0.00036330895225439715
3.7999999999999995e-05,-0.0016,-0.0016,-0.0012000000000000001,-0.0008,0.0,0.0004000000000000001,7.891290099882651e-07,0.0003682970238770926
3.84e-05,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,8.093248159766283e-07,0.00036717263959400425
3.88e-05,-0.0004,-0.0016,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,8.234314693604111e-07,0.0003661764234675374
3.92e-05,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,7.907299467809733e-07,0.000365308375497692
3.96e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.887480010135813e-07,0.0003645684956844681
3.9999999999999996e-05,-0.0008,-0.0016,-0.0008,-0.0008,8.000000000000001e-07,0.0,8.207725626930458e-07,0.0003696089997348724
4.04e-05,-0.0012000000000000001,-0.0016,-0.0008,-0.0008,4e-07,0.0,8.511833707641399e-07,0.00036854869953009483
4.0799999999999996e-05,-0.0016,-0.0016,-0.0008,-0.0004,0.0,0.0004,8.580182290072448e-07,0.000373868843194946
4.12e-05,-0.0016,-0.0016,-0.0012000000000000001,-0.0008,0.0,0.0004000000000000001,8.418771974283609e-07,0.0003736882426106157
4.1599999999999995e-05,-0.0016,-0.0008,-0.0008,-0.0004,-8.000000000000001e-07,0.0004,8.196819681967032e-07,0.0003736591134841108
4.2e-05,-0.0016,-0.0016,-0.0008,-0.0004,0.0,0.0004,8.264760456627012e-07,0.00037378145581543136
4.24e-05,-0.0012000000000000001,-0.002,-0.0012000000000000001,-0.0008,8e-07,0.0004000000000000001,8.390738102935316e-07,0.00037970748531158396
4.28e-05,-0.0004,-0.0016,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,8.286490784999649e-07,0.0003733153897913532
4.32e-05,-0.0004,-0.0028,-0.0012000000000000001,-0.0008,2.4e-06,0.0004000000000000001,8.014191710432039e-07,0.0003727269814359547
4.3599999999999996e-05,0.0,0.0,-0.0008,-0.0008,0.0,0.0,7.92415940623076e-07,0.00037794226024538826
4.4e-05,-0.0008,0.0004,-0.0008,-0.0004,-1.2000000000000002e-06,0.0004,7.897232441689649e-07,0.00037708003810084384
4.4399999999999995e-05,-0.0008,-0.0024000000000000002,-0.0012000000000000001,-0.0008,1.6000000000000004e-06,0.0004000000000000001,7.927410216748702e-07,0.00038203315477173356
4.48e-05,-0.0008,-0.0024000000000000002,-0.0012000000000000001,-0.0008,1.6000000000000004e-06,0.0004000000000000001,7.77683593601968e-07,0.0003746797980768418
4.52e-05,-0.0008,-0.0012000000000000001,-0.0008,-0.0004,4.000000000000001e-07,0.0004,7.51345037416256e-07,0.0003612489404279721
4.56e-05,-0.0008,-0.0008,-0.0012000000000000001,-0.0008,0.0,0.0004000000000000001,7.380411827589477e-07,0.0003598507423557378
4.6e-05,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,7.428008820298449e-07,0.00035235174002832165
4.6399999999999996e-05,-0.0004,-0.002,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,7.463138546863335e-07,0.0003506331215645338
4.68e-05,-0.0004,-0.0024000000000000002,-0.0012000000000000001,-0.0008,2e-06,0.0004000000000000001,7.316234536073928e-07,0.0003490426712573674
4.7199999999999995e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.123527886768247e-07,0.00034758038910682245
4.76e-05,-0.0004,-0.0012000000000000001,-0.0008,-0.0004,8.000000000000002e-07,0.0004,7.122409328310458e-07,0.0003518984908199057
4.8e-05,-0.0004,-0.0016,-0.0012000000000000001,-0.0008,1.2000000000000002e-06,0.0004000000000000001,7.119659538768399e-07,0.0003501157882778071
4.84e-05,-0.0008,-0.002,-0.0008,-0.0004,1.2000000000000002e-06,0.0004,6.865537039139831e-07,0.000348472905542932
4.88e-05,-0.0004,-0.0016,-0.0012000000000000001,-0.0004,1.2000000000000002e-06,0.0008000000000000001,7.022391559543304e-07,0.00034696984261528015
