# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.0016,-0.0012000000000000001,-0.0004,-0.0004,-4e-07,0.0,-1.329950505923538e-08,0.0003111865138101908
4e-07,-0.0012000000000000001,-0.002,-0.0008,-0.0004,8e-07,0.0004,-1.8924648867821693e-08,0.000311336122585592
8e-07,-0.0008,-0.0004,-0.0008,-0.0004,-4.0000000000000003e-07,0.0004,-2.4680443003664518e-08,0.00031147967408435217
1.2e-06,-0.0004,0.0008,-0.0004,0.0,-1.2000000000000002e-06,0.0004,-3.0557403309381186e-08,0.0003116180559257496
1.6e-06,-0.0004,0.0,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-3.6546045627589024e-08,0.00031175215572906256
2e-06,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,-4.2636885800905366e-08,0.0003118828611135692
2.4e-06,-0.0004,-0.0016,-0.0004,0.0,1.2000000000000002e-06,0.0004,-4.882043967194753e-08,0.00031201105969854787
2.8e-06,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-5.508722308333285e-08,0.00031213763910327674
3.2e-06,-0.0004,0.0004,-0.0004,0.0,-8.000000000000001e-07,0.0004,-6.142775187767866e-08,0.00031226348694703403
3.6e-06,-0.0004,-0.0008,-0.0004,0.0,4.0000000000000003e-07,0.0004,-6.78325418976023e-08,0.00031238949084909807
4e-06,-0.0004,-0.0008,-0.0008,-0.0004,4.0000000000000003e-07,0.0004,-7.429210898572106e-08,0.000312516538428747
4.4e-06,-0.0004,-0.0008,-0.0004,0.0,4.0000000000000003e-07,0.0004,-8.079696898465232e-08,0.00031264551730525913
4.8e-06,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0004,-8.733763773701338e-08,0.00031277731509791275
5.199999999999999e-06,-0.0008,-0.0004,-0.0008,-0.0004,-4.0000000000000003e-07,0.0004,-9.390463108542157e-08,0.000312912819425986
5.6e-06,-0.0008,-0.0004,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-1.0048846487249421e-07,0.00031305291790875717
6e-06,-0.0008,-0.0008,-0.0004,0.0,0.0,0.0004,-1.0707965494084864e-07,0.00031319849816550445
6.4e-06,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,-1.136687171331022e-07,0.00031335044781550614
6.799999999999999e-06,-0.0008,-0.0016,-0.0004,0.0,8.000000000000001e-07,0.0004,-1.202461672918722e-07,0.0003135096544780405
7.2e-06,0.0,-0.0008,-0.0004,-0.0004,8.000000000000001e-07,0.0,-1.26802521259776e-07,0.0003136770057723857
7.6e-06,0.0,0.002,0.0,0.0,-2e-06,0.0,-1.333282948794309e-07,0.00031385338931782007
8e-06,-0.0004,-0.0012000000000000001,-0.0004,0.0,8.000000000000002e-07,0.0004,-1.3981400399345423e-07,0.0003140396927336218
8.4e-06,-0.0004,-0.002,-0.0008,-0.0004,1.6000000000000001e-06,0.0004,-1.4625016444446332e-07,0.0003142368036390691
8.8e-06,-0.0008,-0.0004,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-1.5262729207507553e-07,0.00031444560965344026
9.2e-06,-0.0012000000000000001,0.0,-0.0004,0.0,-1.2000000000000002e-06,0.0004,-1.5893590272790817e-07,0.0003146669983960135
9.6e-06,-0.0012000000000000001,-0.0004,-0.0004,0.0,-8.000000000000002e-07,0.0004,-1.651665122455785e-07,0.0003149018574860671
9.999999999999999e-06,-0.0012000000000000001,-0.0008,-0.0004,0.0,-4.000000000000001e-07,0.0004,-1.7130963647070396e-07,0.00031515107454287925
1.0399999999999999e-05,-0.0008,-0.0012000000000000001,-0.0004,0.0,4.000000000000001e-07,0.0004,-1.7735579124590184e-07,0.00031541553718572823
1.08e-05,-0.0008,0.0,-0.0004,0.0,-8.000000000000001e-07,0.0004,-1.8329549241378942e-07,0.00031569613303389225
1.12e-05,-0.0008,0.0,-0.0004,0.0,-8.000000000000001e-07,0.0004,-1.8911925581698412e-07,0.00031599374970664955
1.1599999999999999e-05,-0.0008,-0.0012000000000000001,-0.0004,-0.0004,4.000000000000001e-07,0.0,-1.948175972981032e-07,0.0003163092748232784
1.2e-05,-0.0008,-0.0004,-0.0004,-0.0004,-4.0000000000000003e-07,0.0,-2.0038103269976397e-07,0.0003166435960030571
1.24e-05,-0.0008,-0.0004,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-2.0580007786458386e-07,0.00031699760086526375
1.28e-05,-0.0012000000000000001,-0.0004,-0.0004,-0.0004,-8.000000000000002e-07,0.0,-2.1106524863518012e-07,0.0003173721770291767
1.3199999999999999e-05,-0.0012000000000000001,-0.0004,-0.0004,0.0,-8.000000000000002e-07,0.0004,-2.1616706085417009e-07,0.00031776821211407415
