# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.4
# R_lim: 200000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9e-09,7.999999999999999e-05
4e-07,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9e-09,7.999999999999999e-05
8e-07,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9e-09,7.999999999999999e-05
1.2e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9e-09,7.999999999999999e-05
1.6e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
2e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
2.4e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
2.8e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
3.2e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
3.6e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
4e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
4.4e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
4.8e-06,0.0,-0.0018,-0.00088,-0.0008,9e-09,7.999999999999999e-05,9.000000000000001e-09,7.999999999999999e-05
