# --- BURST CONFIG LOG ---
# Shape: PULS
# Freq: 1000.0
# Amp: 0.15
# R_lim: 1000.0
# Filter: Savitzky-Golay
# -------------------
Time_s,CH1_V_Supply,CH2_V_Resistor,CH3_V_SenseP,CH4_V_SenseN,I_Sample_Raw,V_Sample_Raw,I_Sample_Filt,V_Sample_Filt
0.0,-0.0008,0.0004,0.0,0.0,-1.2000000000000002e-06,0.0,-8.935731643717455e-07,0.00028725676503862685
4e-07,-0.0004,0.0016,0.0,0.0004,-2e-06,0.0004,-8.673065505381969e-07,0.0002969248950550727
8e-07,-0.0004,-0.0012000000000000001,-0.0004,0.0,8.000000000000002e-07,0.0004,-8.422747823260113e-07,0.00030608835939605934
1.2e-06,-0.0004,-0.0016,-0.0004,0.0,1.2000000000000002e-06,0.0004,-8.184535165222858e-07,0.0003147577057804314
1.6e-06,-0.0004,0.0016,0.0,0.0004,-2e-06,0.0004,-7.958184099141172e-07,0.00032294348192703334
2e-06,-0.0008,0.0016,0.0,0.0,-2.4000000000000003e-06,0.0,-7.743451192886025e-07,0.0003306562355547097
2.4e-06,-0.0016,0.0,-0.0004,0.0,-1.6000000000000001e-06,0.0004,-7.540093014328385e-07,0.00033790651438230505
2.8e-06,-0.0012000000000000001,-0.0008,-0.0004,0.0,-4.000000000000001e-07,0.0004,-7.347866131339222e-07,0.00034470486612866384
3.2e-06,-0.0008,-0.0004,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-7.166527111789507e-07,0.0003510618385126307
3.6e-06,-0.0004,0.0008,0.0,0.0004,-1.2000000000000002e-06,0.0004,-6.995832523550206e-07,0.00035698797925305014
4e-06,-0.0004,0.0008,0.0,0.0,-1.2000000000000002e-06,0.0,-6.83553893449229e-07,0.0003624938360687667
4.4e-06,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0004,-6.68540291248673e-07,0.00036758995667862486
4.8e-06,-0.0004,-0.0004,0.0,0.0004,0.0,0.0004,-6.54518102540449e-07,0.0003722868888014692
5.199999999999999e-06,0.0,0.0,-0.0004,0.0,0.0,0.0004,-6.414629841116545e-07,0.0003765951801561442
5.6e-06,-0.0004,0.0008,0.0,0.0004,-1.2000000000000002e-06,0.0004,-6.293505927493861e-07,0.0003805253784614945
6e-06,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0004,-6.18156585240741e-07,0.00038408803143636457
6.4e-06,-0.0008,-0.0004,-0.0004,0.0,-4.0000000000000003e-07,0.0004,-6.078566183728157e-07,0.0003872936867995989
6.799999999999999e-06,-0.0008,-0.0004,-0.0004,0.0004,-4.0000000000000003e-07,0.0008,-5.984263489327075e-07,0.0003901528922700421
7.2e-06,-0.0004,-0.0008,-0.0004,0.0,4.0000000000000003e-07,0.0004,-5.898414337075132e-07,0.0003926761955665386
