# --- BURST CONFIGURATION LOG ---
# Waveform Shape: PULS
# Frequency (Hz): 1000
# Amplitude Applied (V): 0.15
# Burst Cycles: 1
# Limiting Resistor (Ohm): 1000.0
# Hard Max Voltage Limit (V): 0.4
# Sense Channels AC Coupled: True
# V_Sample Calculation: CH4 - CH3
# Savitzky-Golay Filter: Window=101, Poly=3
# -------------------------------
Time_s,CH1_V_Supply_Raw,CH2_V_Resistor_Raw,CH3_V_SenseP_Raw,CH4_V_SenseN_Raw,I_Sample_A_Raw,V_Sample_V_Raw,I_Sample_A_Filt,V_Sample_V_Filt
0.0,0.0050160000000000005,-0.010656,-0.00462,-0.00132,1.5672000000000002e-05,0.0033,2.495658431282675e-06,-0.0008235901104058451
2e-09,0.003344,-0.001776,0.0,0.00264,5.12e-06,0.00264,2.4482442650767015e-06,-0.0007636238780755439
4e-09,-0.006688,0.003552,0.00396,0.0,-1.024e-05,-0.00396,2.4033828376590823e-06,-0.0007065366786382081
6.000000000000001e-09,-0.006688,-0.001776,0.00132,-0.0066,-4.9120000000000006e-06,-0.00792,2.36100690462016e-06,-0.0006522688382180024
8e-09,0.0,-0.005328,-0.0033,-0.00924,5.3280000000000005e-06,-0.00594,2.321049221550278e-06,-0.0006007606829390912
1e-08,0.0050160000000000005,-0.003552,-0.00264,0.0,8.568000000000002e-06,0.00264,2.2834425440397794e-06,-0.000551952538925639
1.2000000000000002e-08,0.003344,0.001776,0.00198,0.00792,1.568e-06,0.00594,2.2481196276790073e-06,-0.0005057847323018102
1.4000000000000001e-08,-0.0050160000000000005,0.003552,0.00396,0.00264,-8.568000000000002e-06,-0.00132,2.2150132280583043e-06,-0.0004621975891917695
1.6e-08,-0.006688,0.001776,-0.00132,-0.01056,-8.464e-06,-0.00924,2.184056100768014e-06,-0.0004211314357196813
1.8000000000000002e-08,0.0,-0.007104,-0.00792,-0.01188,7.104e-06,-0.00396,2.155181001398479e-06,-0.0003825265980097101
2e-08,0.006688,-0.005328,-0.00528,0.00396,1.2016e-05,0.00924,2.128320685540043e-06,-0.0003463234021860203
2.2000000000000002e-08,0.003344,-0.001776,0.00198,0.0132,5.12e-06,0.01122,2.1034079087830484e-06,-0.00031246217437277653
2.4000000000000003e-08,-0.006688,0.001776,0.00264,0.00396,-8.464e-06,0.00132,2.0803754267178384e-06,-0.00028088324069414333
2.6e-08,-0.0050160000000000005,-0.001776,-0.0033,-0.0132,-3.2400000000000007e-06,-0.009899999999999999,2.0591559949347563e-06,-0.000251526927274285
2.8000000000000003e-08,0.001672,-0.012432,-0.00858,-0.0132,1.4104e-05,-0.004619999999999999,2.0396823690241447e-06,-0.00022433356023736622
3.0000000000000004e-08,0.003344,-0.00888,-0.00462,0.00396,1.2224e-05,0.00858,2.021887304576347e-06,-0.0001992434657075513
3.2e-08,0.0,0.0,0.00396,0.0132,0.0,0.00924,2.005703557181706e-06,-0.0001761969698090049
3.4e-08,-0.003344,0.001776,0.00528,0.00132,-5.12e-06,-0.00396,1.991063882430565e-06,-0.00015513439866589155
3.6000000000000005e-08,-0.0050160000000000005,-0.001776,-0.00132,-0.01452,-3.2400000000000007e-06,-0.0132,1.9779010359132673e-06,-0.0001359960784023755
3.8e-08,0.0,-0.00888,-0.00594,-0.01452,8.880000000000001e-06,-0.00858,1.966147773220155e-06,-0.00011872233514262159
4e-08,0.003344,-0.003552,-0.00198,0.00264,6.8960000000000006e-06,0.00462,1.9557368499415723e-06,-0.00010325349501079395
4.2000000000000006e-08,0.001672,0.001776,0.00594,0.01452,-1.0399999999999993e-07,0.00858,1.9466010216678613e-06,-8.952988413105751e-05
4.4000000000000004e-08,-0.003344,0.003552,0.00528,0.00528,-6.8960000000000006e-06,0.0,1.9386730439893657e-06,-7.749182862757623e-05
4.6e-08,-0.003344,-0.001776,-0.00198,-0.01452,-1.568e-06,-0.012539999999999999,1.931885672496428e-06,-6.707965462451513e-05
4.8000000000000006e-08,0.001672,-0.007104,-0.00858,-0.01584,8.776e-06,-0.007259999999999999,1.926171662779392e-06,-5.823368824603827e-05
5.0000000000000004e-08,0.003344,-0.003552,-0.0033,0.00528,6.8960000000000006e-06,0.00858,1.9214637704286e-06,-5.089425561631046e-05
5.2e-08,-0.001672,-0.001776,0.00396,0.01716,1.0399999999999993e-07,0.013200000000000002,1.9176947510343955e-06,-4.500168285949619e-05
5.4e-08,-0.001672,0.001776,0.0033,0.0066,-3.4480000000000003e-06,0.0033,1.9147973601871215e-06,-4.049629609975973e-05
5.6000000000000005e-08,-0.001672,-0.007104,-0.00462,-0.0132,5.432e-06,-0.00858,1.9127043534771205e-06,-3.731842146126568e-05
5.8e-08,0.0,-0.00888,-0.00924,-0.01584,8.880000000000001e-06,-0.0066,1.9113484864947364e-06,-3.5408385068178634e-05
6.000000000000001e-08,0.0,-0.007104,-0.00396,0.00132,7.104e-06,0.00528,1.9106625148303116e-06,-3.4706513044663084e-05
6.2e-08,0.0,0.0,0.00396,0.01452,0.0,0.01056,1.9105791940741896e-06,-3.51531315148833e-05
6.4e-08,-0.001672,0.001776,0.0033,0.00396,-3.4480000000000003e-06,0.00066,1.911031279816713e-06,-3.668856660300377e-05
6.600000000000001e-08,0.0,-0.001776,-0.0033,-0.01188,1.776e-06,-0.00858,1.9119515276482255e-06,-3.925314443318953e-05
6.8e-08,0.0,-0.005328,-0.00594,-0.01584,5.3280000000000005e-06,-0.009899999999999999,1.9132726931590693e-06,-4.2787191129604516e-05
7e-08,0.0,-0.003552,-0.00132,-0.00132,3.552e-06,0.0,1.914927531939588e-06,-4.723103281641344e-05
7.200000000000001e-08,0.0,0.001776,0.00594,0.01452,-1.776e-06,0.00858,1.916848799580125e-06,-5.2524995617780575e-05
7.4e-08,-0.001672,0.001776,0.00528,0.0066,-3.4480000000000003e-06,0.00132,1.918969251671022e-06,-5.860940565787084e-05
7.6e-08,0.0,-0.001776,-0.00198,-0.00924,1.776e-06,-0.00726,1.9212216438026236e-06,-6.542458906084862e-05
7.800000000000001e-08,0.0,-0.003552,-0.00792,-0.01584,3.552e-06,-0.00792,1.923538731565272e-06,-7.291087195087796e-05
8e-08,-0.001672,-0.003552,-0.0033,0.00132,1.88e-06,0.00462,1.9258532705493108e-06,-8.100858045212379e-05
8.2e-08,-0.001672,0.0,0.00396,0.01584,-1.672e-06,0.01188,1.9280980163450823e-06,-8.965804068875071e-05
8.400000000000001e-08,0.0,0.0,0.00264,0.0066,0.0,0.00396,1.93020572454293e-06,-9.87995787849232e-05
8.6e-08,0.003344,-0.005328,-0.00462,-0.00924,8.672000000000001e-06,-0.00462,1.932109150733197e-06,-0.0001083735208648051
8.800000000000001e-08,-0.001672,-0.005328,-0.00924,-0.01452,3.6560000000000002e-06,-0.00528,1.933741050506226e-06,-0.00011832019305256156
9.000000000000001e-08,-0.001672,-0.003552,-0.00396,0.00132,1.88e-06,0.00528,1.93503417945236e-06,-0.00012857992147235684
9.2e-08,-0.003344,0.0,0.00264,0.01188,-3.344e-06,0.00924,1.935921293161943e-06,-0.00013909303224835564
9.400000000000001e-08,0.0,0.0,0.0033,0.00528,0.0,0.00198,1.9363351472253172e-06,-0.00014979985150472192
9.600000000000001e-08,0.001672,-0.003552,-0.00264,-0.01056,5.224e-06,-0.00792,1.9362084972328256e-06,-0.00016064070536562136
9.8e-08,-0.001672,-0.003552,-0.00726,-0.01716,1.88e-06,-0.009900000000000003,1.9354740987748117e-06,-0.00017155591995521725
1.0000000000000001e-07,-0.003344,-0.001776,-0.00264,-0.00264,-1.568e-06,0.0,1.9340647074413412e-06,-0.00018248582139764773
1.02e-07,-0.001672,0.001776,0.00594,0.01188,-3.4480000000000003e-06,0.00594,2.2041789810045815e-06,3.8531192925112295e-05
1.04e-07,0.003344,0.0,0.00594,0.00792,3.344e-06,0.00198,2.1686869114092776e-06,0.00019187349802938716
