Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,84.176300E+3,12.359200E+3,-116.088500E+3,3.812500E+3,100.000000E+0
200.000000E+0,-18.982050E+3,2.070150E+3,-114.414500E+3,3.559500E+3,100.000000E+0
250.000000E+0,-28.816200E+3,2.943600E+3,-93.495700E+3,5.473600E+3,100.000000E+0
300.000000E+0,-50.486750E+3,2.615650E+3,-72.097700E+3,2.635500E+3,100.000000E+0
400.000000E+0,-39.998300E+3,599.200000E+0,-47.419300E+3,3.396200E+3,100.000000E+0
500.000000E+0,-41.088300E+3,464.600000E+0,-27.571100E+3,206.600000E+0,100.000000E+0
600.000000E+0,-41.466200E+3,1.527700E+3,-18.501950E+3,2.519150E+3,100.000000E+0
750.000000E+0,-37.269350E+3,180.250000E+0,-4.919165E+3,207.015000E+0,100.000000E+0
1.000000E+3,-28.366950E+3,345.050000E+0,3.610260E+3,638.550000E+0,100.000000E+0
1.200000E+3,-23.418250E+3,64.650000E+0,7.183820E+3,160.580000E+0,100.000000E+0
1.500000E+3,-18.411150E+3,101.750000E+0,10.019850E+3,18.150000E+0,100.000000E+0
2.000000E+3,-12.551700E+3,300.600000E+0,10.779950E+3,79.250000E+0,100.000000E+0
2.500000E+3,-9.176585E+3,199.905000E+0,10.154800E+3,95.200000E+0,100.000000E+0
3.000000E+3,-6.866970E+3,52.210000E+0,9.420430E+3,20.690000E+0,100.000000E+0
4.000000E+3,-4.173695E+3,6.025000E+0,7.952310E+3,35.650000E+0,100.000000E+0
5.000000E+3,-2.840440E+3,11.950000E+0,6.766510E+3,2.600000E+0,100.000000E+0
6.000000E+3,-1.975540E+3,33.870000E+0,5.805320E+3,21.880000E+0,100.000000E+0
7.500000E+3,-1.381670E+3,38.700000E+0,4.752455E+3,27.085000E+0,100.000000E+0
10.000000E+3,-845.091500E+0,498.500000E-3,3.647620E+3,289.999998E-3,100.000000E+0
12.000000E+3,-573.326500E+0,13.703500E+0,3.086630E+3,4.770000E+0,100.000000E+0
15.000000E+3,-384.997500E+0,3.498500E+0,2.490635E+3,1.885000E+0,100.000000E+0
20.000000E+3,-228.362000E+0,5.836000E+0,1.880320E+3,1.760000E+0,100.000000E+0
25.000000E+3,-155.637500E+0,2.815500E+0,1.514380E+3,1.360000E+0,100.000000E+0
30.000000E+3,-111.339000E+0,1.388000E+0,1.266220E+3,700.000000E-3,100.000000E+0
40.000000E+3,-66.559050E+0,934.150000E-3,952.174000E+0,77.000000E-3,100.000000E+0
50.000000E+3,-46.476500E+0,1.154200E+0,763.770500E+0,9.500002E-3,100.000000E+0
60.000000E+3,-36.333250E+0,178.650000E-3,638.268000E+0,211.000000E-3,100.000000E+0
75.000000E+3,-26.785050E+0,50.650000E-3,511.165000E+0,204.000000E-3,100.000000E+0
100.000000E+3,-18.431600E+0,143.300000E-3,383.851000E+0,28.000000E-3,100.000000E+0
120.000000E+3,-15.385350E+0,116.250000E-3,320.078500E+0,47.500000E-3,100.000000E+0
150.000000E+3,-12.834600E+0,129.100000E-3,256.271500E+0,40.500000E-3,100.000000E+0
200.000000E+3,-10.970150E+0,45.450000E-3,192.571500E+0,2.499999E-3,100.000000E+0
