Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,-1.935665E+3,11.170935E+3,-131.596000E+3,9.357000E+3,100.000000E+0
200.000000E+0,-5.914445E+3,9.170155E+3,-130.316500E+3,2.562500E+3,100.000000E+0
250.000000E+0,-52.767150E+3,22.265850E+3,-109.009100E+3,13.675900E+3,100.000000E+0
300.000000E+0,-33.286650E+3,3.444350E+3,-86.482200E+3,321.300000E+0,100.000000E+0
400.000000E+0,-40.819200E+3,6.904200E+3,-58.820000E+3,392.300000E+0,100.000000E+0
500.000000E+0,-39.995650E+3,3.065750E+3,-35.100250E+3,565.750000E+0,100.000000E+0
600.000000E+0,-41.515100E+3,1.760200E+3,-22.081050E+3,2.271650E+3,100.000000E+0
750.000000E+0,-35.105500E+3,221.600000E+0,-11.938700E+3,299.200000E+0,100.000000E+0
1.000000E+3,-29.630200E+3,98.200000E+0,-1.414514E+3,610.056000E+0,100.000000E+0
1.200000E+3,-24.757650E+3,141.250000E+0,2.867685E+3,667.975000E+0,100.000000E+0
1.500000E+3,-20.023600E+3,98.600000E+0,6.856010E+3,576.780000E+0,100.000000E+0
2.000000E+3,-13.595050E+3,155.950000E+0,9.012560E+3,244.840000E+0,100.000000E+0
2.500000E+3,-10.017290E+3,37.810000E+0,8.956420E+3,155.760000E+0,100.000000E+0
3.000000E+3,-7.470260E+3,102.660000E+0,8.837095E+3,61.775000E+0,100.000000E+0
4.000000E+3,-4.702135E+3,33.215000E+0,7.656870E+3,22.000000E+0,100.000000E+0
5.000000E+3,-3.220455E+3,27.745000E+0,6.490935E+3,46.285000E+0,100.000000E+0
6.000000E+3,-2.233675E+3,17.095000E+0,5.688380E+3,1.150000E+0,100.000000E+0
7.500000E+3,-1.580455E+3,17.605000E+0,4.662300E+3,4.540000E+0,100.000000E+0
10.000000E+3,-896.592000E+0,3.285000E+0,3.631415E+3,4.385000E+0,100.000000E+0
12.000000E+3,-675.159000E+0,4.845000E+0,3.058895E+3,3.745000E+0,100.000000E+0
15.000000E+3,-456.082500E+0,2.828500E+0,2.474790E+3,2.070000E+0,100.000000E+0
20.000000E+3,-253.646000E+0,2.876000E+0,1.877350E+3,1.010000E+0,100.000000E+0
25.000000E+3,-176.302500E+0,9.019500E+0,1.509025E+3,585.000000E-3,100.000000E+0
30.000000E+3,-125.796000E+0,1.553000E+0,1.262080E+3,1.230000E+0,100.000000E+0
40.000000E+3,-73.242800E+0,449.200000E-3,950.428500E+0,419.500000E-3,100.000000E+0
50.000000E+3,-50.460650E+0,1.160250E+0,762.144000E+0,228.000000E-3,100.000000E+0
60.000000E+3,-40.033550E+0,596.850000E-3,636.666000E+0,278.000000E-3,100.000000E+0
75.000000E+3,-28.178400E+0,580.900000E-3,510.260000E+0,271.000000E-3,100.000000E+0
100.000000E+3,-19.119300E+0,78.000000E-3,383.380000E+0,83.000000E-3,100.000000E+0
120.000000E+3,-16.004000E+0,99.100000E-3,319.675000E+0,52.000000E-3,100.000000E+0
150.000000E+3,-13.189600E+0,19.500000E-3,256.273500E+0,63.500000E-3,100.000000E+0
200.000000E+3,-10.953300E+0,60.900000E-3,192.332500E+0,55.500000E-3,100.000000E+0
