Frecuencia (Hz),Mean A,SD A,Mean B,SD B,Amplitud (V)
150.000000E+0,-43.731850E+3,67.413150E+3,-78.421850E+3,20.464150E+3,100.000000E+0
200.000000E+0,-15.676350E+3,803.550000E+0,-71.915350E+3,3.325850E+3,100.000000E+0
250.000000E+0,-17.104400E+3,5.166900E+3,-50.829550E+3,2.072150E+3,100.000000E+0
300.000000E+0,-14.326835E+3,4.392565E+3,-59.551800E+3,895.100000E+0,100.000000E+0
400.000000E+0,-27.708000E+3,443.200000E+0,-37.737550E+3,973.350000E+0,100.000000E+0
500.000000E+0,-27.760900E+3,1.971600E+3,-29.141050E+3,1.271950E+3,100.000000E+0
600.000000E+0,-26.588950E+3,1.060850E+3,-20.490450E+3,225.950000E+0,100.000000E+0
750.000000E+0,-25.713100E+3,493.600000E+0,-11.932000E+3,903.100000E+0,100.000000E+0
1.000000E+3,-22.588750E+3,557.250000E+0,-4.128670E+3,496.030000E+0,100.000000E+0
1.200000E+3,-21.043800E+3,87.900000E+0,489.955500E+0,188.369500E+0,100.000000E+0
1.500000E+3,-17.686050E+3,195.750000E+0,4.162875E+3,144.015000E+0,100.000000E+0
2.000000E+3,-13.214450E+3,76.650000E+0,7.231440E+3,87.920000E+0,100.000000E+0
2.500000E+3,-10.093750E+3,29.550000E+0,7.851485E+3,35.025000E+0,100.000000E+0
3.000000E+3,-7.765085E+3,30.095000E+0,8.096570E+3,8.370000E+0,100.000000E+0
4.000000E+3,-4.885560E+3,17.710000E+0,7.319950E+3,24.680000E+0,100.000000E+0
5.000000E+3,-3.324810E+3,69.970000E+0,6.471015E+3,27.655000E+0,100.000000E+0
6.000000E+3,-2.376985E+3,62.945000E+0,5.616845E+3,26.445000E+0,100.000000E+0
7.500000E+3,-1.623190E+3,2.060000E+0,4.678890E+3,780.000004E-3,100.000000E+0
10.000000E+3,-971.783000E+0,1.820000E+0,3.638505E+3,7.785000E+0,100.000000E+0
12.000000E+3,-742.072500E+0,18.719500E+0,3.057060E+3,7.160000E+0,100.000000E+0
15.000000E+3,-461.662000E+0,13.744000E+0,2.492835E+3,5.965000E+0,100.000000E+0
20.000000E+3,-276.537000E+0,9.393000E+0,1.889055E+3,2.765000E+0,100.000000E+0
25.000000E+3,-178.608500E+0,521.500000E-3,1.521100E+3,530.000001E-3,100.000000E+0
30.000000E+3,-124.153500E+0,781.500000E-3,1.272380E+3,159.999999E-3,100.000000E+0
40.000000E+3,-77.484500E+0,888.900000E-3,958.344000E+0,315.000000E-3,100.000000E+0
50.000000E+3,-51.638650E+0,139.050000E-3,768.368000E+0,185.000000E-3,100.000000E+0
60.000000E+3,-39.270900E+0,159.900000E-3,640.663000E+0,163.000000E-3,100.000000E+0
75.000000E+3,-29.846800E+0,379.100000E-3,513.488500E+0,47.500001E-3,100.000000E+0
100.000000E+3,-20.869100E+0,658.100000E-3,385.737000E+0,28.000000E-3,100.000000E+0
120.000000E+3,-17.589300E+0,518.600000E-3,321.580500E+0,73.500000E-3,100.000000E+0
150.000000E+3,-14.477800E+0,111.200000E-3,257.601500E+0,44.500000E-3,100.000000E+0
200.000000E+3,-11.189500E+0,109.000000E-3,193.323000E+0,44.000000E-3,100.000000E+0
